stn,wban,year,mo,da,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
722069,53853,2010,11,15,70.5,24,61.2,24,1012.7,19,1011.3,24,8.7,24,6.6,24,11.1,18.1,73.9,62.6,1.37,0.0,1,1,0,0,0,0
307640,99999,2010,09,19,46.4,8,22.8,8,1014.6,8,938.6,7,21.7,8,7.5,8,11.7,999.9,67.3,33.3,0.0,0.0,0,0,0,0,0,0
724660,93037,2010,11,21,45.4,24,16.4,24,1004.3,24,800.2,24,9.7,24,13.8,24,25.1,36.9,57.9,30.9,0.0,0.0,0,0,0,0,0,0
590820,99999,2010,09,09,86.4,7,73.9,7,1005.1,7,991.4,4,11.2,7,5.0,7,9.7,999.9,94.8,77.0,0.0,0.0,0,0,0,0,0,0
718440,99999,2010,12,24,11.4,24,10.0,24,1035.2,15,1006.1,5,6.5,24,4.4,24,8.0,999.9,13.1,8.8,0.0,0.0,0,0,1,0,0,0
725830,24128,2010,11,04,48.9,24,35.5,24,1024.4,24,875.8,24,10.0,24,1.9,24,5.1,999.9,72.0,30.0,0.0,0.0,0,0,0,0,0,0
144470,99999,2010,11,13,61.7,11,50.7,11,1014.1,11,1011.1,11,31.1,11,2.8,11,3.9,999.9,69.1,53.6,0.0,0.0,0,0,0,0,0,0
037680,99999,2010,12,04,36.8,24,35.5,24,1004.9,12,996.8,12,5.2,24,4.3,24,14.0,999.9,39.7,20.5,0.26,0.0,1,1,0,0,0,0
719360,99999,2010,12,07,-7.7,24,-16.6,21,1038.1,21,1010.7,4,7.1,24,6.7,24,9.9,999.9,2.7,-9.4,0.06,3.5,0,0,1,0,0,0
307810,99999,2010,11,28,-18.2,6,-22.9,6,1025.3,6,973.3,6,31.1,6,0.0,6,999.9,999.9,-0.9,-30.6,0.0,0.0,0,0,0,0,0,0
722356,13939,2010,07,26,80.6,23,75.0,23,1016.8,16,1011.4,23,9.0,22,3.8,22,17.1,27.0,93.0,73.4,0.0,0.0,0,1,0,0,1,0
579720,99999,2010,11,26,55.9,8,48.1,8,1021.3,8,998.9,4,6.3,8,1.2,8,1.9,999.9,60.3,51.3,0.0,0.0,0,1,0,0,0,0
765810,99999,2010,03,12,75.4,4,48.5,4,1004.8,4,897.8,4,11.7,4,3.9,4,7.8,999.9,92.3,57.0,0.0,0.0,0,0,0,0,0,0
072550,99999,2010,05,10,56.1,14,50.7,14,1005.3,14,985.7,14,8.2,8,2.6,14,6.0,12.0,66.6,48.7,0.09,0.0,1,1,0,0,0,0
723350,13877,2010,09,06,65.3,24,49.2,24,1019.8,24,965.9,24,10.0,24,1.0,24,8.0,999.9,86.0,48.9,0.0,0.0,0,0,0,0,0,0
974060,99999,2010,05,27,82.0,8,76.8,8,1008.6,8,1006.1,8,6.2,8,2.9,8,9.9,999.9,89.6,74.1,0.0,0.0,0,0,0,0,1,0
063100,99999,2010,10,15,52.5,24,49.9,24,1015.4,24,1014.4,24,10.4,24,4.9,24,7.8,23.3,55.8,50.2,0.0,0.0,0,1,0,0,0,0
726450,14898,2010,07,22,66.9,24,62.1,24,1015.4,20,989.6,24,7.7,24,4.2,24,14.0,20.0,84.9,61.0,0.0,0.0,0,1,0,0,0,0
655180,99999,2010,04,07,92.5,7,56.0,7,1004.0,7,969.0,7,9.3,7,2.6,7,6.0,999.9,107.6,80.6,0.0,0.0,0,0,0,0,0,0
747400,13973,2010,03,30,64.2,24,33.1,24,1011.2,24,951.5,24,9.9,24,6.4,24,17.1,26.0,82.0,48.0,0.0,0.0,0,0,0,0,0,0
425420,99999,2010,07,08,84.6,4,74.3,4,1003.6,4,947.7,4,2.5,4,2.2,4,4.1,999.9,92.1,77.7,0.0,0.0,0,0,0,0,0,0
255510,99999,2010,05,17,37.2,8,24.2,8,1018.0,8,1015.0,8,28.7,8,1.9,8,3.9,999.9,45.5,22.3,0.0,10.6,0,0,0,0,0,0
727845,24163,2010,07,19,75.6,24,44.0,24,1014.4,24,1000.1,24,10.0,24,5.2,24,9.9,999.9,91.0,59.0,0.0,0.0,0,0,0,0,0,0
477620,99999,2010,02,07,44.8,24,31.2,24,1025.7,24,1023.3,24,15.5,7,6.0,24,8.9,999.9,46.9,35.4,0.0,0.0,0,1,0,0,0,0
726650,94023,2010,07,20,66.1,24,49.3,24,1015.4,24,869.2,24,10.0,24,5.3,24,22.0,28.9,84.9,51.1,0.0,0.0,0,1,0,0,0,0
119680,99999,2010,01,29,22.6,8,20.9,8,999.3,8,970.3,8,1.5,8,9.0,8,11.7,999.9,26.2,18.3,0.0,1.2,0,0,1,0,0,0
616870,99999,2010,01,03,82.5,17,31.4,17,1012.3,8,1007.2,7,5.5,17,6.7,17,15.9,999.9,99.5,64.8,0.0,0.0,0,0,0,0,0,0
724760,23066,2010,05,30,59.5,24,21.2,24,1014.1,24,853.0,24,10.0,24,4.5,24,15.9,22.0,77.0,39.0,0.0,0.0,0,0,0,0,0,0
984440,99999,2010,09,25,82.6,8,77.5,8,1010.7,8,1008.8,8,9.6,8,3.9,8,7.8,999.9,89.6,75.2,0.04,0.0,0,1,0,0,1,0
787080,99999,2010,12,27,68.0,23,66.2,23,1021.2,8,1018.2,8,6.6,23,4.3,23,9.9,999.9,78.1,65.7,0.0,0.0,0,1,0,0,0,0
125400,99999,2010,07,22,78.9,8,64.3,8,1011.7,8,988.1,8,10.3,8,3.9,8,5.8,999.9,91.4,66.2,0.0,0.0,0,0,0,0,0,0
722899,03179,2010,06,23,69.6,24,54.3,24,1015.0,23,990.7,24,6.9,24,5.0,24,14.0,15.9,88.0,55.0,0.0,0.0,0,0,0,0,0,0
745048,93210,2010,10,06,65.3,24,52.1,24,1015.1,24,1008.0,24,9.8,24,4.7,24,13.0,999.9,80.1,55.9,0.13,0.0,0,1,0,0,0,0
722899,03179,2010,02,18,55.9,24,45.5,24,1013.6,24,989.1,24,8.2,24,2.8,24,9.9,999.9,71.1,43.0,0.0,0.0,0,0,0,0,0,0
074340,99999,2010,01,26,31.0,24,27.2,24,1031.7,8,981.3,8,7.6,24,12.1,24,18.1,26.0,35.8,28.2,0.0,0.0,0,1,0,0,0,0
847820,99999,2010,02,11,74.4,23,59.8,23,1009.9,8,960.2,8,7.0,23,5.4,23,13.0,999.9,84.9,65.5,0.0,0.0,0,0,0,0,0,0
723013,13748,2010,08,29,76.4,24,63.2,24,1023.2,24,1021.9,24,9.9,24,4.9,24,12.0,19.0,88.0,66.0,0.03,0.0,0,0,0,0,0,0
620120,99999,2010,11,19,63.4,8,53.5,8,1021.1,8,1018.1,8,6.2,8,0.5,8,4.1,999.9,72.5,57.2,0.0,0.0,0,0,0,0,0,0
616980,99999,2010,06,05,88.6,6,71.2,6,1012.7,6,1011.6,6,5.8,6,3.4,6,4.1,999.9,102.2,78.3,0.0,0.0,0,0,0,0,0,0
484610,99999,2010,03,07,84.3,8,76.1,8,1010.4,8,1003.5,8,6.1,8,3.9,8,9.9,999.9,93.7,77.0,0.0,0.0,0,0,0,0,0,0
616980,99999,2010,03,24,90.5,6,56.6,6,1006.6,6,1005.5,6,3.9,6,2.7,6,6.0,999.9,109.0,75.4,0.0,0.0,0,0,0,0,0,0
408310,99999,2010,07,18,101.0,22,49.9,22,999.0,5,998.3,5,5.8,22,11.3,22,18.1,999.9,118.8,87.8,0.0,0.0,0,0,0,0,0,0
718080,99999,2010,05,05,42.4,24,32.7,24,996.6,24,991.8,4,15.0,24,22.0,24,27.0,36.9,48.6,34.0,0.01,0.0,0,1,0,0,0,0
724468,03967,2010,08,10,86.5,24,72.9,24,1011.0,24,973.9,24,10.0,24,5.8,24,11.1,15.9,97.0,75.9,0.0,0.0,0,0,0,0,0,0
404200,99999,2010,05,22,92.3,24,49.8,24,1006.0,8,986.5,8,4.9,24,7.4,24,13.0,999.9,105.8,80.4,0.0,0.0,0,0,0,0,0,0
477590,99999,2010,04,04,56.0,24,34.8,24,1021.7,24,1016.0,24,17.9,4,3.3,24,8.0,999.9,65.5,34.7,0.0,0.0,0,0,0,0,0,0
723183,13877,2010,07,09,77.0,24,64.4,24,1014.1,20,961.1,24,4.5,24,2.0,24,19.0,33.0,91.9,64.9,0.0,0.0,0,1,0,0,1,0
333770,99999,2010,07,05,74.7,7,61.2,7,1010.9,7,992.9,7,5.7,7,1.9,7,3.9,999.9,86.4,64.9,0.0,0.0,0,1,0,0,1,0
725046,14707,2010,03,25,45.6,24,31.9,24,1013.9,24,1013.6,24,10.0,24,4.3,24,9.9,999.9,54.0,30.0,0.0,0.0,0,0,0,0,0,0
232420,99999,2010,03,17,4.8,4,1.9,4,996.8,4,995.1,4,4.3,4,5.3,4,11.7,999.9,11.8,-11.6,0.0,0.0,0,0,1,0,0,0
349270,99999,2010,10,21,68.2,7,56.9,7,1016.3,7,1012.8,7,6.2,7,5.0,7,9.7,999.9,77.2,60.8,0.0,0.0,0,0,0,0,0,0
172100,99999,2010,11,13,61.2,5,40.6,5,1017.0,5,915.7,5,12.4,5,0.8,5,1.9,999.9,71.6,49.1,0.0,0.0,0,0,0,0,0,0
261410,99999,2010,04,03,39.0,8,38.5,8,1016.1,8,1001.1,8,2.6,8,3.9,8,5.8,999.9,45.1,33.1,0.16,3.5,1,1,0,0,0,0
031440,99999,2010,11,22,38.9,24,37.8,24,1018.0,24,1013.6,24,10.5,24,2.0,24,6.0,999.9,42.6,31.1,0.12,0.0,1,1,0,0,0,0
960330,99999,2010,03,14,83.7,8,75.5,8,1010.3,8,1009.8,8,4.6,8,4.5,8,12.0,999.9,89.2,77.7,0.0,0.0,0,0,0,0,0,0
115200,99999,2010,06,09,69.7,24,62.4,24,1008.2,24,973.6,24,11.3,24,2.6,24,7.8,31.1,84.4,59.0,0.08,0.0,0,1,0,0,1,0
973100,99999,2010,03,02,86.1,5,76.6,5,1008.4,5,1007.2,5,9.3,5,6.8,5,9.9,999.9,92.1,76.6,0.0,0.0,0,0,0,0,0,0
533360,99999,2010,04,20,48.4,8,21.0,8,1016.6,8,871.2,6,18.6,8,7.3,8,11.7,999.9,57.4,40.8,0.0,0.0,0,0,0,0,0,0
080840,99999,2010,03,10,36.4,24,26.8,24,1017.2,7,972.7,7,7.2,24,7.7,24,13.0,21.0,41.0,33.8,0.0,0.0,0,1,1,0,0,0
062510,99999,2010,04,27,50.7,24,46.0,24,1027.1,24,1027.0,24,10.3,24,6.3,24,13.6,17.5,61.3,39.7,0.0,0.0,1,0,0,0,0,0
032240,99999,2010,05,07,43.1,24,36.4,24,1017.8,24,982.9,24,25.6,24,12.9,24,21.0,34.0,51.1,37.2,0.03,0.0,0,1,0,0,0,0
407340,99999,2010,02,07,38.4,7,36.0,7,1028.9,7,1031.5,7,5.7,7,8.9,7,13.6,999.9,44.2,36.0,0.3,0.0,0,1,0,0,0,0
261280,99999,2010,06,29,64.1,8,52.4,8,1021.0,8,1020.8,8,21.8,8,2.9,8,5.8,999.9,73.4,53.1,0.0,0.0,0,0,0,0,0,0
593160,99999,2010,10,13,81.1,24,73.6,24,1011.9,8,1011.6,4,4.8,24,4.5,24,9.7,999.9,88.3,76.1,0.0,0.0,0,0,0,0,0,0
725540,14949,2010,03,04,30.1,24,25.1,24,1022.2,24,983.1,24,10.0,24,5.3,24,11.1,999.9,43.2,19.8,0.0,0.0,0,0,0,0,0,0
108570,99999,2010,05,23,57.9,24,46.7,24,1020.3,16,948.0,16,11.7,24,4.6,24,8.0,999.9,68.0,45.5,0.0,0.0,0,0,0,0,0,0
025620,99999,2010,07,23,61.0,8,51.8,8,1017.1,8,1005.8,8,29.9,8,6.6,8,9.7,999.9,71.2,57.9,0.0,0.0,0,1,0,0,0,0
470580,99999,2010,09,07,76.5,8,69.8,8,1011.3,8,1006.9,8,7.4,8,3.9,8,7.8,999.9,86.4,66.9,0.0,0.0,0,0,0,0,0,0
949370,99999,2010,04,11,63.9,5,43.3,5,1007.7,5,1005.8,5,27.3,5,10.2,5,15.0,999.9,78.8,52.9,0.0,0.0,0,0,0,0,0,0
030440,99999,2010,06,13,50.0,24,44.9,24,1014.5,24,1004.6,24,19.7,24,3.9,24,9.9,999.9,55.4,42.8,0.08,0.0,0,1,0,0,0,0
286880,99999,2010,12,02,-5.7,6,-12.9,6,1001.7,6,984.6,6,5.8,6,10.7,6,13.6,23.3,6.8,-15.7,0.0,0.0,0,0,1,0,0,0
412880,99999,2010,03,22,86.2,8,62.0,8,1010.1,8,1007.9,8,6.2,5,11.4,8,14.0,999.9,99.1,75.2,0.0,0.0,0,0,0,0,0,0
871660,99999,2010,02,16,77.8,23,71.8,23,1008.1,7,1000.9,7,6.8,23,6.3,22,8.0,999.9,87.3,71.6,1.38,0.0,0,0,0,0,0,0
262750,99999,2010,09,11,53.3,8,50.7,8,1026.1,8,1023.1,8,6.7,8,2.4,8,3.9,999.9,57.9,46.6,0.16,0.0,0,1,0,0,0,0
241250,99999,2010,01,18,-22.8,8,-25.6,8,1009.1,8,978.4,8,12.4,8,3.6,8,5.8,999.9,-16.6,-36.6,0.04,7.5,0,0,1,0,0,0
726070,14606,2010,09,11,61.3,24,47.4,24,1013.3,23,1006.3,24,10.0,24,7.7,24,13.0,22.0,73.0,50.0,0.0,0.0,0,0,0,0,0,0
610360,99999,2010,02,11,81.1,8,48.5,8,1007.1,8,983.6,8,7.4,8,0.8,8,4.1,999.9,100.8,63.3,0.0,0.0,0,0,0,0,0,0
260290,99999,2010,04,23,35.8,8,33.3,8,1003.4,8,1000.6,8,11.6,8,10.7,8,15.5,23.3,39.4,33.8,0.0,0.0,0,1,0,0,0,0
722057,12854,2010,11,02,71.5,24,66.9,24,1019.0,21,1017.1,24,8.4,24,2.7,24,8.9,28.9,81.0,69.1,0.0,0.0,0,1,0,0,0,0
241430,99999,2010,01,21,-39.2,5,-45.3,5,1002.8,5,997.2,5,26.1,5,3.5,5,7.8,999.9,-22.0,-46.7,0.01,0.0,0,0,1,0,0,0
261410,99999,2010,07,31,65.5,8,56.5,8,1016.5,8,1002.3,8,24.5,8,7.0,8,9.7,17.5,75.4,56.8,0.0,0.0,0,0,0,0,0,0
269410,99999,2010,03,04,28.0,7,20.8,7,1012.7,7,988.3,7,6.0,7,6.1,7,7.8,999.9,32.2,24.8,0.0,0.4,0,0,0,0,0,0
470460,99999,2010,09,20,69.5,8,66.4,8,1011.0,8,1008.9,8,11.8,8,1.2,8,5.8,999.9,76.5,63.7,0.0,0.0,0,1,0,0,0,0
745046,93242,2010,11,13,49.8,24,41.9,24,1026.6,24,1017.3,24,7.9,24,1.1,24,5.1,999.9,64.0,36.0,0.0,0.0,0,0,0,0,0,0
297260,99999,2010,07,28,52.2,8,42.6,8,1020.9,8,1004.8,8,12.4,8,3.2,8,5.8,999.9,58.6,47.3,0.01,0.0,0,0,0,0,0,0
722508,12957,2010,02,08,68.2,24,65.2,5,1007.7,24,1007.1,24,10.0,24,13.8,24,21.0,26.0,75.0,64.0,0.0,0.0,0,0,0,0,0,0
975800,99999,2010,09,03,85.1,5,76.3,5,1009.5,5,1008.8,5,7.8,5,9.2,5,14.0,999.9,87.4,73.4,0.0,0.0,0,0,0,0,0,0
746716,93808,2010,05,05,70.7,24,55.1,24,1012.0,24,993.0,24,9.9,24,4.9,24,14.0,19.0,84.9,54.0,0.0,0.0,0,0,0,0,0,0
722620,23055,2010,04,13,59.9,24,50.0,24,1010.4,20,831.1,24,9.5,24,14.8,24,36.9,41.0,75.9,50.0,0.32,0.0,1,1,0,0,0,0
701486,26642,2010,08,15,61.2,24,53.5,24,1005.8,23,1005.3,24,7.8,24,15.0,24,20.0,28.0,66.0,55.9,0.05,0.0,0,1,0,0,0,0
724085,94732,2010,09,10,66.5,24,49.9,24,1012.1,24,1007.9,24,10.0,24,6.9,24,11.1,19.0,77.0,57.9,0.0,0.0,0,0,0,0,0,0
071800,99999,2010,10,14,43.8,24,38.5,24,1016.4,24,990.4,24,3.1,24,3.4,24,8.0,15.0,55.8,32.4,0.0,0.0,1,0,0,0,0,0
943390,99999,2010,05,07,67.1,4,45.8,4,1016.1,4,994.9,4,21.7,4,3.4,4,8.9,999.9,82.2,56.8,0.0,0.0,0,0,0,0,0,0
983340,99999,2010,06,09,80.6,4,78.5,4,1009.8,4,989.6,4,12.0,4,7.8,4,11.7,999.9,88.7,76.1,0.98,0.0,0,1,0,0,1,0
506030,99999,2010,05,08,47.7,8,31.5,8,1003.4,8,938.8,4,17.6,8,10.0,8,19.4,999.9,55.0,36.0,0.33,0.0,0,1,0,0,0,0
285410,99999,2010,05,08,47.9,8,28.4,8,1025.1,8,977.1,8,31.1,8,2.7,8,5.8,999.9,61.0,35.6,0.0,0.0,0,0,0,0,0,0
268250,99999,2010,12,19,9.5,7,8.8,6,1004.0,7,984.7,7,3.1,7,3.9,7,7.8,999.9,16.9,1.2,0.02,4.7,0,0,1,0,0,0
703710,25333,2010,03,08,32.8,24,25.6,24,1007.7,17,1004.1,24,7.4,24,12.3,24,27.0,36.9,37.9,28.0,0.12,0.0,1,1,1,0,0,0
284910,99999,2010,06,08,57.0,8,39.6,8,1011.6,8,1001.2,8,14.8,8,2.4,8,5.8,999.9,67.3,41.7,0.0,0.0,0,0,0,0,0,0
284910,99999,2010,11,02,31.4,8,28.8,8,1015.8,8,1004.8,8,6.6,8,2.2,8,3.9,999.9,36.9,17.2,0.0,0.0,0,0,0,0,0,0
723990,14711,2010,09,25,79.7,24,56.0,24,1010.5,24,999.4,24,10.0,24,6.9,24,13.0,19.0,87.1,70.0,0.0,0.0,0,0,0,0,0,0
789900,99999,2010,07,06,84.0,24,76.2,24,1012.7,5,1011.8,7,13.5,15,10.3,19,12.0,999.9,87.8,79.0,0.0,0.0,0,1,0,0,1,0
070380,34061,2010,01,15,35.5,24,33.9,24,1021.4,5,1004.1,5,3.2,24,6.6,24,12.0,17.1,37.6,32.7,0.0,0.0,0,0,0,0,0,0
614040,99999,2010,05,14,72.0,5,42.6,5,1017.4,5,977.8,5,6.2,5,14.0,5,15.9,999.9,81.1,64.4,0.0,0.0,0,0,0,0,0,0
299390,99999,2010,03,06,4.7,8,-3.2,8,1038.6,8,1008.1,8,9.3,8,4.9,8,5.8,999.9,15.1,-15.2,0.0,15.4,0,0,0,0,0,0
722280,13876,2010,09,18,81.9,24,57.3,24,1017.3,24,995.4,24,10.0,24,3.5,24,9.9,999.9,96.1,66.0,0.0,0.0,0,0,0,0,0,0
724837,93216,2010,11,04,62.4,24,54.6,24,1017.3,24,1013.1,24,9.9,24,2.8,24,6.0,999.9,77.5,52.2,0.0,0.0,0,1,0,0,0,0
380620,99999,2010,06,01,75.4,8,41.5,8,1015.4,8,1000.4,8,31.1,6,7.8,8,11.7,999.9,86.4,63.9,0.0,0.0,0,0,0,0,0,0
171300,99999,2010,09,03,69.6,16,42.7,16,1015.7,16,917.1,16,12.4,16,5.8,16,9.9,999.9,83.7,53.6,0.0,0.0,0,0,0,0,0,0
074900,99999,2010,12,07,42.6,24,41.7,24,1003.5,24,948.8,24,5.6,24,2.8,24,7.0,11.1,46.8,36.9,0.55,0.0,1,1,0,0,0,0
722920,23191,2010,02,11,49.9,24,44.4,24,1018.7,15,961.8,24,10.0,24,5.6,24,11.1,15.0,54.0,46.4,0.0,0.0,0,0,0,0,0,0
530680,99999,2010,10,02,45.9,8,24.8,8,1024.2,8,911.9,8,18.6,8,5.8,8,9.7,999.9,55.9,37.9,0.0,0.0,0,0,0,0,0,0
723805,23179,2010,08,08,90.1,24,56.5,24,1004.7,24,975.3,24,10.0,24,9.9,24,17.1,25.1,102.9,75.0,0.0,0.0,0,0,0,0,0,0
724125,03859,2010,12,28,19.9,24,10.1,24,1023.7,22,918.9,24,8.8,24,8.8,24,14.0,24.1,30.9,12.0,0.11,14.2,0,0,1,0,0,0
404160,99999,2010,05,27,94.7,24,40.9,24,1003.1,8,1001.2,8,6.2,24,14.1,24,25.1,999.9,105.8,82.4,0.0,0.0,0,0,0,0,0,0
723925,23190,2010,01,08,54.9,24,46.6,24,1017.0,24,1016.3,24,9.8,24,1.7,24,8.0,999.9,73.9,44.1,0.0,0.0,0,0,0,0,0,0
724100,13733,2010,12,29,33.0,24,16.7,24,1019.4,24,984.7,24,10.0,24,2.6,24,8.0,15.0,46.0,21.0,0.0,1.2,0,0,0,0,0,0
306920,99999,2010,04,17,27.2,8,11.2,8,1020.4,8,970.7,8,31.1,8,3.9,8,3.9,999.9,41.7,9.7,0.0,0.4,0,0,0,0,0,0
722904,03178,2010,03,05,50.4,24,41.3,24,1016.1,24,997.1,24,9.9,24,3.9,24,9.9,999.9,62.1,39.9,0.01,0.0,0,0,0,0,0,0
595670,99999,2010,10,28,69.2,7,60.5,7,1014.2,7,976.5,7,9.3,6,16.9,7,23.3,999.9,72.0,66.9,0.0,0.0,0,0,0,0,0,0
143300,99999,2010,07,11,71.6,14,54.2,14,1017.3,14,953.9,14,18.2,14,2.1,14,3.9,999.9,85.6,53.8,0.0,0.0,0,0,0,0,0,0
470690,99999,2010,05,30,60.4,8,55.2,8,1012.3,8,1002.8,8,6.5,8,2.2,8,9.7,999.9,64.8,56.7,0.04,0.0,0,1,0,0,0,0
722517,12932,2010,07,11,82.8,24,75.3,24,1013.6,21,1007.4,24,8.7,24,7.0,24,14.0,19.0,93.0,73.4,0.01,0.0,1,0,0,0,0,0
417100,99999,2010,01,28,61.9,8,29.5,8,1012.3,8,935.5,5,5.1,8,7.3,8,18.1,999.9,73.0,45.0,0.0,0.0,0,0,0,0,0,0
307770,99999,2010,05,29,62.0,8,48.2,8,1007.5,8,947.5,8,10.7,7,1.9,8,3.9,999.9,74.5,47.1,0.0,0.0,1,0,0,0,0,0
785260,99999,2010,03,16,80.7,4,72.5,4,1012.5,4,1010.3,4,9.9,4,4.7,4,9.9,999.9,91.9,75.0,0.0,0.0,0,0,0,0,0,0
310540,99999,2010,10,21,18.2,8,9.5,8,1017.3,8,989.9,8,21.7,8,0.7,8,5.8,999.9,23.9,-3.1,0.0,2.4,0,0,1,0,0,0
722906,93112,2010,02,09,57.8,24,47.1,24,1015.0,22,1014.3,24,9.7,24,3.5,24,9.9,999.9,64.0,53.1,0.0,0.0,0,1,0,0,0,0
030620,99999,2010,12,06,30.1,24,27.1,15,1001.1,15,1000.6,15,17.3,24,8.1,24,12.0,999.9,35.6,20.7,0.02,0.0,1,0,1,0,0,0
509150,99999,2010,11,28,-8.1,8,-17.5,8,1029.7,8,919.5,4,18.6,8,2.2,8,5.8,999.9,4.8,-16.4,0.0,0.0,0,0,0,0,0,0
725985,24267,2010,04,21,46.3,24,38.1,24,1016.3,23,999.3,24,4.5,24,8.3,24,14.0,22.9,52.0,43.9,0.44,0.0,0,1,0,0,0,0
716210,99999,2010,03,28,38.6,24,25.8,24,1017.8,24,1007.6,8,13.9,24,8.1,24,12.0,21.0,46.4,29.7,0.0,0.0,0,1,0,0,0,0
483040,99999,2010,05,15,85.8,4,73.7,4,1002.7,4,958.7,4,5.3,4,0.7,4,2.9,999.9,100.4,74.5,2.3,0.0,0,1,0,0,1,0
442850,99999,2010,08,27,69.6,8,43.4,8,1009.2,8,834.5,8,31.1,8,5.3,8,15.5,999.9,86.7,56.8,0.0,0.0,0,0,0,0,0,0
725970,24225,2010,06,13,69.6,24,50.0,24,1020.0,24,972.8,24,10.0,24,2.9,24,8.9,999.9,86.0,52.0,0.0,0.0,0,0,0,0,0,0
725958,94299,2010,07,22,71.7,24,35.9,24,1012.2,24,866.3,24,10.0,24,3.5,24,11.1,19.0,93.0,46.0,0.0,0.0,0,0,0,0,0,0
716340,99999,2010,10,13,48.8,24,43.0,23,1016.1,21,994.3,4,8.7,24,4.4,24,9.9,15.9,62.6,37.9,0.0,0.0,0,1,0,0,0,0
535290,99999,2010,03,15,27.0,8,-7.7,8,1028.6,8,866.2,4,15.9,8,4.1,8,11.7,999.9,36.9,14.7,0.0,0.0,0,0,0,0,0,0
726400,14839,2010,02,26,24.9,24,10.9,24,1017.6,24,991.4,24,10.0,24,10.2,24,15.9,24.1,34.0,18.0,0.0,5.9,0,0,0,0,0,0
484180,99999,2010,08,12,82.9,8,77.5,8,1007.6,8,1001.7,8,6.0,8,0.2,8,1.9,999.9,92.8,76.1,0.21,0.0,0,1,0,0,0,0
912320,41418,2010,12,06,79.8,24,70.7,24,1007.9,24,1000.6,24,10.0,24,8.7,24,15.9,20.0,86.0,75.9,0.14,0.0,0,0,0,0,0,0
616790,99999,2010,01,06,82.1,7,56.9,7,1012.3,7,1011.5,7,6.0,7,5.7,7,9.9,999.9,99.7,66.2,0.0,0.0,0,0,0,0,0,0
303280,99999,2010,05,13,39.4,8,35.1,8,1006.5,8,965.6,8,9.4,6,2.9,8,5.8,999.9,45.5,33.1,0.47,0.0,0,1,0,0,0,0
225200,99999,2010,03,01,33.3,8,31.2,8,1000.0,8,999.1,8,6.2,8,7.3,8,9.7,999.9,35.4,32.2,0.1,0.0,0,1,1,0,0,0
976820,99999,2010,09,23,86.5,5,79.7,5,1007.7,5,1007.0,5,10.1,5,2.2,5,6.0,999.9,90.7,75.9,0.0,0.0,0,0,0,0,0,0
723171,53144,2010,03,19,58.3,24,22.9,24,1015.0,24,934.9,24,10.0,24,5.9,24,15.0,21.0,73.0,39.9,0.0,0.0,0,0,0,0,0,0
476370,99999,2010,07,19,80.0,24,66.9,24,1017.0,24,958.4,24,22.9,24,5.1,24,12.0,999.9,93.2,67.5,0.0,0.0,0,0,0,0,0,0
314160,99999,2010,03,22,12.6,8,1.2,8,1006.2,8,997.0,8,31.1,8,2.4,8,3.9,999.9,28.4,-6.5,0.0,10.6,0,0,0,0,0,0
727675,94011,2010,05,02,36.9,24,35.1,24,995.9,24,935.7,24,9.7,24,13.8,24,18.1,22.9,41.7,33.8,0.12,0.0,0,1,0,0,0,0
762560,99999,2010,08,31,89.6,4,78.3,4,1010.1,4,1008.7,4,15.5,4,1.5,4,3.9,999.9,96.6,84.2,0.0,0.0,0,0,0,0,0,0
360200,99999,2010,12,02,20.1,4,17.0,4,999.7,4,979.6,4,7.0,4,18.5,4,23.3,999.9,33.3,4.1,0.06,2.4,0,0,1,0,0,0
408570,99999,2010,09,02,93.9,8,82.4,8,1002.0,8,1001.1,8,6.2,8,3.9,8,11.7,999.9,99.7,87.4,0.0,0.0,0,0,0,0,0,0
039530,99999,2010,07,03,59.4,24,53.0,24,1017.5,24,1013.9,24,17.8,24,10.8,24,15.5,999.9,63.5,55.4,0.0,0.0,0,1,0,0,0,0
310540,99999,2010,11,30,-30.1,8,-40.6,8,1027.1,8,996.5,8,24.1,8,1.0,8,1.9,999.9,-26.3,-35.7,0.0,10.6,0,0,1,0,0,0
726815,24106,2010,07,10,80.0,24,41.9,24,1011.4,24,909.4,23,10.0,24,7.6,24,14.0,999.9,96.6,60.8,0.0,0.0,0,0,0,0,0,0
724397,54831,2010,12,05,22.8,24,19.1,24,1028.3,20,994.5,24,7.7,24,12.9,24,15.9,999.9,28.4,18.1,0.05,0.0,0,0,1,0,0,0
118190,99999,2010,12,01,28.3,20,25.2,20,1006.3,20,984.1,20,7.3,13,6.9,20,9.7,999.9,33.1,24.4,0.0,2.0,0,0,1,0,0,0
262330,99999,2010,02,12,20.8,8,18.0,8,1021.4,8,1010.2,8,8.6,8,6.1,8,7.8,17.5,25.0,14.5,0.28,18.9,0,0,1,0,0,0
589680,99999,2010,01,21,66.0,8,58.2,8,1022.1,8,1021.3,8,6.2,8,7.0,8,11.7,999.9,77.9,58.6,0.02,0.0,0,1,0,0,0,0
976860,99999,2010,09,12,71.4,5,57.1,5,1007.7,5,834.6,5,5.8,5,3.6,5,8.0,999.9,78.6,55.0,0.0,0.0,0,1,0,0,0,0
